ghg_category,method,type,subtype,name,description,unit,total_co2_kg,source,source_year
investments,financed-project-average-data-method,services,Other Services (Except Public Administration)|Personal and Laundry Services|Drycleaning and Laundry Services,Coin-Operated Laundries and Drycleaners,,usd,"0,162",U.S EPA,2021
investments,financed-project-average-data-method,services,Other Services (Except Public Administration)|Personal and Laundry Services|Drycleaning and Laundry Services,Drycleaning and Laundry Services (except Coin-Operated),,usd,"0,162",U.S EPA,2021
investments,financed-project-average-data-method,services,Other Services (Except Public Administration)|Personal and Laundry Services|Drycleaning and Laundry Services,Linen Supply,,usd,"0,162",U.S EPA,2021
investments,financed-project-average-data-method,services,Other Services (Except Public Administration)|Personal and Laundry Services|Drycleaning and Laundry Services,Industrial Launderers,,usd,"0,162",U.S EPA,2021
investments,financed-project-average-data-method,services,Other Services (Except Public Administration)|Personal and Laundry Services|Other Personal Services,Pet Care (except Veterinary) Services,,usd,"0,099",U.S EPA,2021
investments,financed-project-average-data-method,services,Other Services (Except Public Administration)|Personal and Laundry Services|Other Personal Services,Photofinishing Laboratories (except One-Hour),,usd,"0,099",U.S EPA,2021
investments,financed-project-average-data-method,services,Other Services (Except Public Administration)|Personal and Laundry Services|Other Personal Services,One-Hour Photofinishing,,usd,"0,099",U.S EPA,2021
investments,financed-project-average-data-method,services,Other Services (Except Public Administration)|Personal and Laundry Services|Other Personal Services,Parking Lots and Garages,,usd,"0,099",U.S EPA,2021
investments,financed-project-average-data-method,services,Other Services (Except Public Administration)|Personal and Laundry Services|Other Personal Services,All Other Personal Services,,usd,"0,099",U.S EPA,2021
investments,financed-project-average-data-method,services,"Other Services (Except Public Administration)|Religious, Grantmaking, Civic, Professional, and Similar Organizations|Religious Organizations",Religious Organizations,,usd,"0,197",U.S EPA,2021
investments,financed-project-average-data-method,services,"Other Services (Except Public Administration)|Religious, Grantmaking, Civic, Professional, and Similar Organizations|Grantmaking and Giving Services",Grantmaking Foundations,,usd,"0,065",U.S EPA,2021
investments,financed-project-average-data-method,services,"Other Services (Except Public Administration)|Religious, Grantmaking, Civic, Professional, and Similar Organizations|Grantmaking and Giving Services",Voluntary Health Organizations,,usd,"0,065",U.S EPA,2021
investments,financed-project-average-data-method,services,"Other Services (Except Public Administration)|Religious, Grantmaking, Civic, Professional, and Similar Organizations|Grantmaking and Giving Services",Other Grantmaking and Giving Services,,usd,"0,065",U.S EPA,2021
investments,financed-project-average-data-method,services,"Other Services (Except Public Administration)|Religious, Grantmaking, Civic, Professional, and Similar Organizations|Social Advocacy Organizations",Human Rights Organizations,,usd,"0,065",U.S EPA,2021
investments,financed-project-average-data-method,services,"Other Services (Except Public Administration)|Religious, Grantmaking, Civic, Professional, and Similar Organizations|Social Advocacy Organizations","Environment, Conservation and Wildlife Organizations",,usd,"0,065",U.S EPA,2021
investments,financed-project-average-data-method,services,"Other Services (Except Public Administration)|Religious, Grantmaking, Civic, Professional, and Similar Organizations|Social Advocacy Organizations",Other Social Advocacy Organizations,,usd,"0,065",U.S EPA,2021
investments,financed-project-average-data-method,services,"Other Services (Except Public Administration)|Religious, Grantmaking, Civic, Professional, and Similar Organizations|Civic and Social Organizations",Civic and Social Organizations,,usd,"0,136",U.S EPA,2021
investments,financed-project-average-data-method,services,"Other Services (Except Public Administration)|Religious, Grantmaking, Civic, Professional, and Similar Organizations|Business, Professional, Labor, Political, and Similar Organizations",Business Associations,,usd,"0,136",U.S EPA,2021
investments,financed-project-average-data-method,services,"Other Services (Except Public Administration)|Religious, Grantmaking, Civic, Professional, and Similar Organizations|Business, Professional, Labor, Political, and Similar Organizations",Professional Organizations,,usd,"0,136",U.S EPA,2021
investments,financed-project-average-data-method,services,"Other Services (Except Public Administration)|Religious, Grantmaking, Civic, Professional, and Similar Organizations|Business, Professional, Labor, Political, and Similar Organizations",Labor Unions and Similar Labor Organizations,,usd,"0,136",U.S EPA,2021
investments,financed-project-average-data-method,services,"Other Services (Except Public Administration)|Religious, Grantmaking, Civic, Professional, and Similar Organizations|Business, Professional, Labor, Political, and Similar Organizations",Political Organizations,,usd,"0,136",U.S EPA,2021
investments,financed-project-average-data-method,services,"Other Services (Except Public Administration)|Religious, Grantmaking, Civic, Professional, and Similar Organizations|Business, Professional, Labor, Political, and Similar Organizations","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)",,usd,"0,136",U.S EPA,2021
investments,financed-project-average-data-method,goods,Construction|Construction of Buildings|Residential Building Construction,New Single-Family Housing Construction (except For-Sale Builders),,usd,"0,166",U.S EPA,2021
investments,financed-project-average-data-method,goods,Construction|Construction of Buildings|Residential Building Construction,New Multifamily Housing Construction (except For-Sale Builders),,usd,"0,116",U.S EPA,2021
investments,financed-project-average-data-method,goods,Construction|Construction of Buildings|Residential Building Construction,New Housing For-Sale Builders,,usd,"0,195",U.S EPA,2021
investments,financed-project-average-data-method,goods,Construction|Construction of Buildings|Residential Building Construction,Residential Remodelers,,usd,"0,277",U.S EPA,2021
investments,financed-project-average-data-method,goods,Construction|Construction of Buildings|Nonresidential Building Construction,Industrial Building Construction,,usd,"0,310",U.S EPA,2021
investments,financed-project-average-data-method,goods,Construction|Construction of Buildings|Nonresidential Building Construction,Commercial and Institutional Building Construction,,usd,"0,256",U.S EPA,2021
investments,financed-project-average-data-method,goods,Construction|Heavy and Civil Engineering Construction|Utility System Construction,Water and Sewer Line and Related Structures Construction,,usd,"0,354",U.S EPA,2021
investments,financed-project-average-data-method,goods,Construction|Heavy and Civil Engineering Construction|Utility System Construction,Oil and Gas Pipeline and Related Structures Construction,,usd,"0,354",U.S EPA,2021
investments,financed-project-average-data-method,goods,Construction|Heavy and Civil Engineering Construction|Utility System Construction,Power and Communication Line and Related Structures Construction,,usd,"0,354",U.S EPA,2021
investments,financed-project-average-data-method,goods,Construction|Heavy and Civil Engineering Construction|Land Subdivision,Land Subdivision,,usd,"0,239",U.S EPA,2021
investments,financed-project-average-data-method,goods,"Construction|Heavy and Civil Engineering Construction|Highway, Street, and Bridge Construction","Highway, Street, and Bridge Construction",,usd,"0,297",U.S EPA,2021
investments,financed-project-average-data-method,goods,Construction|Heavy and Civil Engineering Construction|Other Heavy and Civil Engineering Construction,Other Heavy and Civil Engineering Construction,,usd,"0,270",U.S EPA,2021
investments,financed-project-average-data-method,goods,"Construction|Specialty Trade Contractors|Foundation, Structure, and Building Exterior Contractors",Poured Concrete Foundation and Structure Contractors,,usd,"0,245",U.S EPA,2021
investments,financed-project-average-data-method,goods,"Construction|Specialty Trade Contractors|Foundation, Structure, and Building Exterior Contractors",Structural Steel and Precast Concrete Contractors,,usd,"0,245",U.S EPA,2021
